Title,Rating,Genres,Url
Cat People (1982) ,6.2,"Fantasy, Horror, Thriller            ",www.imdb.com/title/tt0083722/
Assimilate (I) (2019) ,5.3,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt5238904/
Der goldene Handschuh (2019) ,6.7,"Crime, Drama, Horror            ",www.imdb.com/title/tt7670212/
Monster Party (2018) ,5.5,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt6556576/
Bakjwi (2009) ,7.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0762073/
Delirium (I) (2018) ,5.7,"Horror, Thriller            ",www.imdb.com/title/tt2069797/
The Fly II (1989) ,5.1,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0097368/
House of Wax (1953) ,7.1,Horror            ,www.imdb.com/title/tt0045888/
Lake Mungo (2008) ,6.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0816556/
Vacancy (2007) ,6.2,"Horror, Thriller            ",www.imdb.com/title/tt0452702/
Freaks of Nature (2015) ,5.9,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt1817771/
Starry Eyes (2014) ,6.0,"Drama, Horror, Thriller            ",www.imdb.com/title/tt2793490/
Ghosts of Mars (2001) ,4.9,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0228333/
Anna and the Apocalypse (2017) ,6.0,"Comedy, Horror, Musical            ",www.imdb.com/title/tt6433880/
...E tu vivrai nel terrore! L'aldilà (1981) ,6.8,Horror            ,www.imdb.com/title/tt0082307/
Murder Manual (2020) ,2.3,"Horror, Thriller            ",www.imdb.com/title/tt12384178/
Wish Upon (2017) ,5.0,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt5322012/
Coma (1978) ,6.9,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0077355/
FirstBorn (2016) ,4.8,Horror            ,www.imdb.com/title/tt4399590/
The Wind (II) (2018) ,5.5,"Horror, Western            ",www.imdb.com/title/tt8426594/
Maggie (I) (2015) ,5.6,"Drama, Horror            ",www.imdb.com/title/tt1881002/
Book of Shadows: Blair Witch 2 (2000) ,3.9,"Adventure, Fantasy, Horror            ",www.imdb.com/title/tt0229260/
Mara (I) (2018) ,5.1,"Crime, Horror, Thriller            ",www.imdb.com/title/tt1773753/
Sisters (1972) ,6.9,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0070698/
Inseminoid (1981) ,3.9,"Horror, Sci-Fi            ",www.imdb.com/title/tt0084090/
Lizzie (2018) ,5.8,"Biography, Crime, Drama            ",www.imdb.com/title/tt5160938/
The Other Side of the Door (2016) ,5.3,Horror            ,www.imdb.com/title/tt3702652/
Mr. Sardonicus (1961) ,6.7,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0055200/
Satanic Panic (2019) ,5.6,"Comedy, Horror            ",www.imdb.com/title/tt8510350/
Universal Soldier: Day of Reckoning (2012) ,5.0,"Action, Horror, Mystery            ",www.imdb.com/title/tt1659343/
The Descent: Part 2 (2009) ,5.8,"Action, Adventure, Drama            ",www.imdb.com/title/tt1073105/
Motel Hell (1980) ,6.0,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt0081184/
Trolljegeren (2010) ,7.0,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt1740707/
Saw VI (2009) ,6.0,"Horror, Mystery            ",www.imdb.com/title/tt1233227/
Willy's Wonderland ,None,"Horror, Thriller            ",www.imdb.com/title/tt8114980/
Blade ,None,"Action, Adventure, Fantasy            ",www.imdb.com/title/tt10671440/
Leatherface: Texas Chainsaw Massacre III (1990) ,5.1,"Horror, Thriller            ",www.imdb.com/title/tt0099994/
The Ward (2010) ,5.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt1369706/
Scare Package (2019) ,5.8,"Comedy, Horror            ",www.imdb.com/title/tt7521214/
Don't Breathe 2 ,None,"Crime, Horror, Thriller            ",www.imdb.com/title/tt6246322/
Pontypool (2008) ,6.6,"Fantasy, Horror, Thriller            ",www.imdb.com/title/tt1226681/
Stay Alive (2006) ,5.1,"Fantasy, Horror, Mystery            ",www.imdb.com/title/tt0441796/
An American Haunting (2005) ,5.1,"Drama, History, Horror            ",www.imdb.com/title/tt0429573/
The Company of Wolves (1984) ,6.7,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt0087075/
The Lawnmower Man (1992) ,5.5,"Horror, Sci-Fi            ",www.imdb.com/title/tt0104692/
Sleepaway Camp II: Unhappy Campers (1988) ,5.7,"Comedy, Horror            ",www.imdb.com/title/tt0096118/
Firestarter (1984) ,6.1,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0087262/
Paranormal Activity: The Marked Ones (2014) ,5.0,"Horror, Mystery            ",www.imdb.com/title/tt2473682/
Magic (1978) ,6.8,"Drama, Horror            ",www.imdb.com/title/tt0077889/
Attack of the Unknown (2020) ,5.0,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt8804580/
The Binding (2016) ,3.6,"Drama, Horror, Thriller            ",www.imdb.com/title/tt4096750/
Los cronocrímenes (2007) ,7.2,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt0480669/
Tarantula (1955) ,6.5,"Horror, Sci-Fi            ",www.imdb.com/title/tt0048696/
Blood Diner (1987) ,5.3,"Comedy, Horror            ",www.imdb.com/title/tt0092669/
Dance of the Vampires (1967) ,7.2,"Comedy, Horror            ",www.imdb.com/title/tt0061655/
Bubba Ho-Tep (2002) ,7.0,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0281686/
Hellraiser: Bloodline (1996) ,5.2,"Horror, Sci-Fi            ",www.imdb.com/title/tt0116514/
Nightmare Cinema (2018) ,5.5,Horror            ,www.imdb.com/title/tt7349910/
Vampires Suck (2010) ,3.4,"Comedy, Horror            ",www.imdb.com/title/tt1666186/
The Quiet Ones (2014) ,5.1,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt2235779/
The Shed (I) (2019) ,4.6,"Drama, Horror            ",www.imdb.com/title/tt8236366/
Friend Request (2016) ,5.3,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt3352390/
Two on a Guillotine (1965) ,6.1,"Mystery, Horror            ",www.imdb.com/title/tt0059837/
Valentine (2001) ,4.9,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0242998/
DeepStar Six (1989) ,5.4,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0097179/
Children of the Damned (1964) ,6.2,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0056931/
Cuties (2020) ,1.4,Horror            ,www.imdb.com/title/tt5896778/
Under the Shadow (2016) ,6.9,"Drama, Horror, Thriller            ",www.imdb.com/title/tt4273292/
Amityville II: The Possession (1982) ,5.5,Horror            ,www.imdb.com/title/tt0083550/
Tourist Trap (1979) ,6.2,Horror            ,www.imdb.com/title/tt0080040/
The Haunting of Margam Castle (2020) ,2.7,Horror            ,www.imdb.com/title/tt10648146/
The Nightcomers (1971) ,5.9,"Drama, Horror, Thriller            ",www.imdb.com/title/tt0069007/
Behind the Mask: The Rise of Leslie Vernon (2006) ,6.7,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt0437857/
Absentia (I) (2011) ,5.8,"Drama, Horror, Mystery            ",www.imdb.com/title/tt1610996/
The Collector 3 (2020) ,None,"Action, Adventure, Crime            ",www.imdb.com/title/tt10245722/
He Never Died (2015) ,6.4,"Comedy, Drama, Fantasy            ",www.imdb.com/title/tt2386404/
The Woods (2006) ,5.7,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0380066/
The Haunted (2018) ,3.5,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt4572116/
Clown (2014) ,5.7,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt1780798/
Ju-on (2002) ,6.7,Horror            ,www.imdb.com/title/tt0364385/
Apollo 18 (2011) ,5.2,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt1772240/
Mientras duermes (2011) ,7.2,"Drama, Horror, Thriller            ",www.imdb.com/title/tt1437358/
The Black Scorpion (1957) ,5.4,"Horror, Sci-Fi            ",www.imdb.com/title/tt0050197/
Return of the Living Dead III (1993) ,5.9,Horror            ,www.imdb.com/title/tt0107953/
Bulbbul (2020) ,6.6,"Drama, Horror, Mystery            ",www.imdb.com/title/tt12393526/
The Awakening (I) (2011) ,6.5,"Horror, Thriller            ",www.imdb.com/title/tt1687901/
The Bay (II) (2012) ,5.6,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt1713476/
Viral (I) (2016) ,5.5,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt2597892/
Shin Gojira (2016) ,6.7,"Action, Adventure, Drama            ",www.imdb.com/title/tt4262980/
Howl (I) (2015) ,5.4,"Action, Fantasy, Horror            ",www.imdb.com/title/tt2393827/
Terrifier 2 (2020) ,None,Horror            ,www.imdb.com/title/tt10403420/
Town Creek (2009) ,5.3,"Action, Fantasy, Horror            ",www.imdb.com/title/tt0450336/
C.H.U.D. (1984) ,5.6,"Horror, Sci-Fi            ",www.imdb.com/title/tt0087015/
Time Lapse (2014) ,6.5,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt2669336/
Koroshiya 1 (2001) ,7.0,"Action, Comedy, Crime            ",www.imdb.com/title/tt0296042/
Last Shift (I) (2014) ,5.8,"Horror, Mystery            ",www.imdb.com/title/tt2965466/
I Am Lisa (2020) ,3.7,"Horror, Thriller            ",www.imdb.com/title/tt8952968/
All the Boys Love Mandy Lane (2006) ,5.5,Horror            ,www.imdb.com/title/tt0490076/
Stigmata (1999) ,6.2,Horror            ,www.imdb.com/title/tt0145531/
The Resident (2011) ,5.3,"Drama, Horror, Mystery            ",www.imdb.com/title/tt1334102/
The Curse of Downers Grove (2015) ,4.5,"Drama, Horror, Mystery            ",www.imdb.com/title/tt1772261/
Feast (2005) ,6.3,"Action, Comedy, Horror            ",www.imdb.com/title/tt0426459/
Girls with Balls (2018) ,3.8,"Comedy, Horror            ",www.imdb.com/title/tt4725842/
My Soul to Take (2010) ,4.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0872230/
Invasion of the Body Snatchers (1956) ,7.7,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0049366/
Galaxy of Terror (1981) ,5.1,"Action, Adventure, Horror            ",www.imdb.com/title/tt0082431/
Mindhunters (2004) ,6.4,"Crime, Horror, Thriller            ",www.imdb.com/title/tt0297284/
Pit and the Pendulum (1961) ,7.1,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0055304/
Spawn (II) ,None,"Action, Adventure, Drama            ",www.imdb.com/title/tt1206546/
Bordello of Blood (1996) ,5.4,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0117826/
Mary (I) (2019) ,4.4,Horror            ,www.imdb.com/title/tt5834854/
Les affamés (2017) ,5.9,"Drama, Horror            ",www.imdb.com/title/tt6243140/
The Lair of the White Worm (1988) ,5.9,"Comedy, Horror            ",www.imdb.com/title/tt0095488/
He's Out There (2018) ,5.3,"Horror, Thriller            ",www.imdb.com/title/tt4052050/
We Are Still Here (I) (2015) ,5.7,"Horror, Mystery            ",www.imdb.com/title/tt3520418/
Dreamkatcher (2020) ,3.8,"Horror, Thriller            ",www.imdb.com/title/tt10553210/
Maniac Cop (1988) ,6.0,"Action, Crime, Horror            ",www.imdb.com/title/tt0095583/
Mil gritos tiene la noche (1982) ,6.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0082748/
The Monster (2016) ,5.4,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt3976144/
Good Samaritan (2020) ,3.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt10418846/
Plan 9 from Outer Space (1957) ,4.0,"Horror, Sci-Fi            ",www.imdb.com/title/tt0052077/
Dagon (2001) ,6.2,"Fantasy, Horror, Mystery            ",www.imdb.com/title/tt0264508/
Brain Damage (1988) ,6.6,"Comedy, Drama, Horror            ",www.imdb.com/title/tt0094793/
Martyrs (2015) ,4.0,"Drama, Horror, Thriller            ",www.imdb.com/title/tt1663655/
Don't Knock Twice (2016) ,5.1,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt3622110/
Slumlord (2015) ,5.1,"Crime, Drama, Horror            ",www.imdb.com/title/tt4392454/
No One Lives (2012) ,6.0,"Horror, Thriller            ",www.imdb.com/title/tt1763264/
Piranha (1978) ,5.9,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt0078087/
Escape Room (II) (2017) ,4.2,"Horror, Thriller            ",www.imdb.com/title/tt5159414/
Trick (II) (2019) ,4.8,Horror            ,www.imdb.com/title/tt9177040/
Bud Abbott Lou Costello Meet Frankenstein (1948) ,7.4,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0040068/
Humanoids from the Deep (1980) ,5.7,"Horror, Sci-Fi            ",www.imdb.com/title/tt0080904/
Red State (2011) ,6.2,"Action, Crime, Horror            ",www.imdb.com/title/tt0873886/
The Little Shop of Horrors (1960) ,6.3,"Comedy, Horror            ",www.imdb.com/title/tt0054033/
The Stepford Wives (1975) ,6.9,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt0073747/
Final Girl (2015) ,4.7,"Horror, Thriller            ",www.imdb.com/title/tt2124787/
Embrace of the Vampire (1995) ,4.4,"Horror, Thriller            ",www.imdb.com/title/tt0109723/
Shadow of the Vampire (2000) ,6.9,"Drama, Horror            ",www.imdb.com/title/tt0189998/
Patient Zero (I) (2018) ,4.5,"Action, Drama, Horror            ",www.imdb.com/title/tt3458254/
Bad Samaritan (2018) ,6.4,"Crime, Horror, Thriller            ",www.imdb.com/title/tt3203528/
The Funhouse (1981) ,5.9,Horror            ,www.imdb.com/title/tt0082427/
Stan Helsing (2009) ,3.6,"Comedy, Horror            ",www.imdb.com/title/tt1185266/
Bloodline (III) (2018) ,6.0,"Crime, Horror, Thriller            ",www.imdb.com/title/tt8883524/
Dominion: Prequel to the Exorcist (2005) ,5.2,"Drama, Horror, Thriller            ",www.imdb.com/title/tt0449086/
The Lazarus Effect (2015) ,5.2,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt2918436/
When a Stranger Calls (1979) ,6.5,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0080130/
The Ring Two (2005) ,5.4,"Horror, Mystery            ",www.imdb.com/title/tt0377109/
Yoga Hosers (2016) ,4.3,"Action, Comedy, Fantasy            ",www.imdb.com/title/tt3838992/
Vuelven (2017) ,7.0,"Fantasy, Horror, Mystery            ",www.imdb.com/title/tt4823434/
La nuit a dévoré le monde (2018) ,6.0,"Drama, Horror, Thriller            ",www.imdb.com/title/tt4266076/
Candy Corn (2019) ,3.9,"Horror, Thriller            ",www.imdb.com/title/tt6264182/
All Hallows' Eve (2013) ,5.0,"Horror, Thriller            ",www.imdb.com/title/tt2900624/
A Feral World (2020) ,3.0,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt9542116/
Day of the Dead: Bloodline (2017) ,3.4,"Action, Drama, Horror            ",www.imdb.com/title/tt3053228/
Incarnate (2016) ,5.3,"Horror, Thriller            ",www.imdb.com/title/tt3216348/
Tenebre (1982) ,7.1,"Crime, Horror, Mystery            ",www.imdb.com/title/tt0084777/
Flight 7500 (2014) ,4.8,"Horror, Mystery, Sci-Fi            ",www.imdb.com/title/tt1975159/
Hollywood Chainsaw Hookers (1988) ,5.3,"Comedy, Horror            ",www.imdb.com/title/tt0095312/
Quella villa accanto al cimitero (1981) ,6.2,Horror            ,www.imdb.com/title/tt0082966/
The Apparition (2012) ,4.1,"Horror, Thriller            ",www.imdb.com/title/tt1433822/
Cat's Eye (1985) ,6.3,"Comedy, Horror, Thriller            ",www.imdb.com/title/tt0088889/
L'uccello dalle piume di cristallo (1970) ,7.2,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0065143/
The Serpent and the Rainbow (1988) ,6.5,"Fantasy, Horror            ",www.imdb.com/title/tt0096071/
Crawlspace (2016) ,5.1,"Horror, Thriller            ",www.imdb.com/title/tt3612320/
Dark Water (2005) ,5.6,"Drama, Horror, Mystery            ",www.imdb.com/title/tt0382628/
Malicious (2018) ,5.0,"Horror, Thriller            ",www.imdb.com/title/tt6197494/
Twin Peaks: The Missing Pieces (2014) ,7.7,"Drama, Horror, Mystery            ",www.imdb.com/title/tt5334704/
Transylvania 6-5000 (1985) ,5.0,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt0090196/
Life After Beth (2014) ,5.6,"Comedy, Fantasy, Horror            ",www.imdb.com/title/tt2581244/
Paura nella città dei morti viventi (1980) ,6.3,Horror            ,www.imdb.com/title/tt0081318/
Night of the Demons (2009) ,4.7,"Action, Comedy, Fantasy            ",www.imdb.com/title/tt1268809/
Vampire's Kiss (1988) ,6.0,"Comedy, Horror            ",www.imdb.com/title/tt0098577/
Rupture (I) (2016) ,4.8,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt4578118/
The Darkness (I) (2016) ,4.4,"Horror, Thriller            ",www.imdb.com/title/tt1878841/
Screamers (1995) ,6.4,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0114367/
Ravenous (1999) ,7.0,"Adventure, Comedy, Horror            ",www.imdb.com/title/tt0129332/
The Fog (2005) ,3.7,"Horror, Mystery            ",www.imdb.com/title/tt0432291/
Ghost Story (1981) ,6.3,"Drama, Horror, Thriller            ",www.imdb.com/title/tt0082449/
The Monster Club (1981) ,5.9,"Comedy, Horror            ",www.imdb.com/title/tt0081178/
The Devil's Candy (2015) ,6.4,"Drama, Horror, Thriller            ",www.imdb.com/title/tt4935372/
Random Acts of Violence (2019) ,5.1,"Drama, Horror, Thriller            ",www.imdb.com/title/tt1925493/
Zombeavers (2014) ,4.8,"Comedy, Horror            ",www.imdb.com/title/tt2784512/
Fingers (2019) ,5.8,"Comedy, Crime, Drama            ",www.imdb.com/title/tt6425770/
Burnt Offerings (1976) ,6.5,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0074258/
Shingeki no kyojin (2015) ,5.1,"Action, Adventure, Drama            ",www.imdb.com/title/tt2072230/
He Knows You're Alone (1980) ,5.1,"Horror, Thriller            ",www.imdb.com/title/tt0080850/
The Last Man on Earth (1964) ,6.9,"Drama, Horror, Sci-Fi            ",www.imdb.com/title/tt0058700/
The Banana Splits Movie (2019) ,5.0,"Comedy, Horror, Sci-Fi            ",www.imdb.com/title/tt9831136/
Il racconto dei racconti - Tale of Tales (2015) ,6.4,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt3278330/
A Dark Song (2016) ,6.2,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt4805316/
The Rage: Carrie 2 (1999) ,4.7,"Horror, Sci-Fi, Thriller            ",www.imdb.com/title/tt0144814/
The Vigil (2019) ,5.8,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt10793644/
I Still See You (2018) ,5.8,"Fantasy, Horror, Sci-Fi            ",www.imdb.com/title/tt2160105/
Species II (1998) ,4.5,"Action, Horror, Sci-Fi            ",www.imdb.com/title/tt0120841/
The Darkest Hour (2011) ,4.9,"Action, Adventure, Horror            ",www.imdb.com/title/tt1093357/
Terror Train (1980) ,5.9,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0081617/
Tragedy Girls (2017) ,6.0,"Comedy, Crime, Horror            ",www.imdb.com/title/tt3859272/
Creep (I) (2004) ,5.6,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0381966/
The Host (2020) ,4.8,"Crime, Horror, Mystery            ",www.imdb.com/title/tt8316568/
Orca (1977) ,5.8,"Adventure, Drama, Horror            ",www.imdb.com/title/tt0076504/
Psycho III (1986) ,5.4,"Horror, Mystery, Thriller            ",www.imdb.com/title/tt0091799/
Slumber Party Massacre II (1987) ,4.7,"Comedy, Horror, Music            ",www.imdb.com/title/tt0093996/
The Return of Swamp Thing (1989) ,4.7,"Action, Adventure, Comedy            ",www.imdb.com/title/tt0098193/
Wildling (2018) ,5.5,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt5085924/
Zombi Child (2019) ,6.0,"Drama, Fantasy, Horror            ",www.imdb.com/title/tt9056192/
House of the Dead (2003) ,2.0,"Action, Adventure, Horror            ",www.imdb.com/title/tt0317676/
